label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.808594,3,170,370,224,396,[0.99],"[166, 172, 178, 184, 190, 196, 202, 208, 214, 220, 226, 232, 238, 244, 250]",143.0
3,0.717285,,185,400,231,426,[],"[166, 172, 178, 184, 190, 196, 202, 208, 214, 220, 226, 232, 238, 244, 250]",135.0
longa rest,0.758301,,171,425,241,441,[],"[166, 172, 178, 184, 190, 196, 203, 209, 215, 221, 227, 233, 239, 245, 251]",122.0
c clef,0.819824,5,170,458,224,485,[0.99],"[165, 171, 177, 183, 190, 196, 202, 208, 215, 221, 227, 233, 239, 245, 251]",135.0
Imin,1.0,,183,488,235,526,[],"[166, 172, 178, 184, 190, 196, 203, 209, 215, 221, 227, 233, 239, 245, 251]",140.0
semibreve,0.71875,8,194,530,236,552,"[['8', 1.0], ['7', 2.1433322e-11], ['4', 1.4210509e-11]]","[167, 173, 179, 185, 191, 197, 203, 209, 215, 221, 228, 234, 240, 246, 252]",141.0
point,0.839355,,194,532,236,551,[],"[167, 173, 179, 185, 191, 197, 204, 210, 216, 222, 228, 234, 240, 246, 252]",141.0
point,0.124817,,198,538,232,559,[],"[167, 173, 179, 185, 191, 197, 204, 210, 216, 222, 228, 234, 240, 246, 252]",142.0
point,0.263916,,204,544,228,561,[],"[167, 173, 179, 185, 191, 197, 204, 210, 216, 222, 229, 235, 241, 247, 253]",136.0
minim,0.83252,10,186,560,246,579,"[['10', 0.9534451], ['11', 0.046544638], ['9', 5.526803e-06]]","[167, 173, 179, 185, 191, 197, 204, 210, 216, 222, 229, 235, 241, 247, 253]",141.0
breve,0.860352,10,213,582,246,611,"[['10', 1.0], ['11', 2.380337e-09], ['9', 8.103064e-17]]","[167, 173, 179, 185, 192, 198, 204, 210, 216, 222, 229, 235, 241, 247, 253]",154.0
breve,0.8125,10,214,613,247,640,"[['10', 1.0], ['11', 1.1795766e-11], ['2', 3.1589232e-21]]","[168, 174, 180, 186, 192, 198, 204, 210, 216, 222, 229, 235, 241, 247, 253]",135.0
semibreve,0.83252,7,190,642,234,665,"[['7', 0.9999999], ['8', 1.2667424e-07], ['1', 2.4999846e-11]]","[168, 174, 180, 186, 192, 198, 205, 211, 217, 223, 229, 235, 241, 247, 253]",145.0
minim,0.852539,7,170,667,232,687,"[['7', 0.9693387], ['8', 0.030579157], ['13', 3.5807396e-05]]","[168, 174, 180, 186, 193, 199, 206, 212, 218, 224, 230, 236, 242, 248, 254]",146.0
semibreve,0.854492,9,204,685,246,707,"[['9', 1.0], ['10', 1.1456648e-10], ['13', 3.303905e-14]]","[169, 175, 181, 187, 194, 200, 206, 212, 218, 224, 231, 237, 243, 249, 255]",146.0
minim,0.866211,11,194,708,254,728,"[['11', 1.0], ['12', 4.4029393e-09], ['10', 8.7237456e-10]]","[170, 176, 182, 188, 194, 200, 206, 212, 218, 224, 231, 237, 243, 249, 255]",145.0
breve,0.844727,11,221,731,254,759,"[['11', 0.99972993], ['12', 0.0002700805], ['0', 7.644107e-10]]","[170, 176, 182, 188, 195, 201, 207, 213, 219, 225, 231, 237, 243, 249, 255]",151.0
semibreve,0.864258,11,218,759,257,783,"[['11', 1.0], ['12', 1.189912e-08], ['10', 1.6061191e-13]]","[171, 177, 183, 189, 195, 201, 207, 213, 219, 225, 231, 237, 243, 249, 255]",153.0
breve,0.84668,11,222,785,255,813,"[['11', 0.9995881], ['12', 0.0004116417], ['10', 2.3340944e-07]]","[171, 177, 183, 189, 195, 201, 208, 214, 219, 225, 232, 238, 244, 250, 256]",147.0
breve rest,0.837402,,181,813,255,828,[],"[171, 177, 183, 189, 196, 202, 208, 214, 220, 226, 232, 238, 244, 250, 256]",138.0
custos,0.75293,,200,829,238,858,[],"[171, 177, 183, 189, 196, 202, 208, 214, 220, 226, 233, 239, 245, 251, 257]",149.0
