label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.857422,3,267,361,322,387,[0.99],"[264, 270, 276, 282, 289, 295, 300, 306, 313, 319, 325, 331, 337, 343, 349]",124.0
semibreve,0.854004,8,294,398,334,422,"[['8', 1.0], ['7', 8.5999666e-11], ['9', 4.906763e-11]]","[264, 270, 276, 282, 289, 295, 300, 306, 313, 319, 325, 331, 337, 343, 349]",138.0
semibreve,0.817871,8,292,423,332,446,"[['8', 1.0], ['7', 7.654894e-11], ['9', 1.3326406e-12]]","[264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 326, 332, 338, 344, 350]",135.0
semibreve,0.833008,7,288,446,327,466,"[['7', 0.99999976], ['8', 8.299768e-08], ['3', 6.2914104e-08]]","[264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 325, 331, 337, 343, 349]",140.0
point,0.244751,,287,447,324,468,[],"[264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 325, 331, 337, 343, 349]",140.0
point,0.770508,,291,458,313,474,[],"[264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 325, 331, 337, 343, 349]",140.0
semiminim,0.871094,8,272,474,331,492,"[['8', 0.9999999], ['3', 1.0126411e-07], ['7', 6.868962e-08]]","[264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 325, 331, 337, 343, 349]",132.0
semiminim,0.860352,9,277,494,338,513,"[['9', 1.0], ['8', 5.3054336e-08], ['3', 1.693795e-08]]","[264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 326, 332, 338, 344, 350]",136.0
semibreve,0.836914,10,308,513,345,535,"[['10', 1.0], ['11', 4.6473803e-09], ['9', 6.3194534e-13]]","[264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 325, 331, 337, 343, 349]",146.0
breve,0.858398,7,292,532,325,559,"[['7', 1.0], ['8', 4.0860673e-08], ['9', 1.0483405e-12]]","[265, 271, 277, 283, 289, 295, 302, 308, 313, 319, 326, 332, 338, 344, 350]",138.0
semibreve,0.876953,7,288,556,329,575,"[['7', 0.99999344], ['8', 5.38285e-06], ['3', 9.467448e-07]]","[265, 271, 277, 283, 290, 296, 302, 308, 314, 320, 327, 333, 339, 345, 351]",140.0
point,0.151245,,302,577,340,598,[],"[266, 272, 278, 284, 290, 296, 302, 308, 314, 320, 327, 333, 339, 345, 351]",142.0
semibreve,0.834961,9,302,577,340,598,"[['9', 1.0], ['10', 2.8145823e-13], ['13', 1.3254115e-15]]","[266, 272, 278, 284, 290, 296, 303, 309, 315, 321, 327, 333, 339, 345, 351]",140.0
point,0.808594,,306,589,328,606,[],"[266, 272, 278, 284, 290, 296, 303, 309, 315, 321, 327, 333, 339, 345, 351]",137.0
minim,0.862305,8,274,607,335,628,"[['8', 1.0], ['7', 7.294463e-12], ['9', 2.57944e-12]]","[266, 272, 278, 284, 290, 296, 303, 309, 315, 321, 327, 333, 339, 345, 351]",138.0
longa,0.857422,8,298,633,352,658,"[['8', 0.9999558], ['9', 4.4228018e-05], ['7', 5.898583e-17]]","[266, 272, 278, 284, 290, 296, 302, 308, 314, 320, 327, 333, 339, 345, 351]",149.0
barline,0.85791,,274,655,344,673,[],"[266, 272, 278, 284, 291, 297, 303, 309, 315, 321, 328, 334, 340, 346, 352]",150.0
c clef,0.782715,3,273,701,324,725,[0.99],"[266, 272, 278, 284, 291, 297, 303, 309, 316, 322, 328, 334, 340, 346, 352]",142.0
Imin,1.0,,288,719,330,747,[],"[267, 273, 279, 285, 292, 298, 304, 310, 316, 322, 328, 334, 340, 346, 352]",152.0
point,0.842773,,299,739,324,755,[],"[268, 274, 280, 286, 292, 298, 304, 310, 316, 322, 328, 334, 340, 346, 352]",148.0
point,0.221802,,293,743,331,757,[],"[268, 274, 280, 286, 292, 298, 304, 310, 316, 322, 329, 335, 341, 347, 353]",152.0
point,0.101257,,293,743,331,757,[],"[268, 274, 280, 286, 292, 298, 304, 310, 316, 322, 329, 335, 341, 347, 353]",152.0
longa rest,0.101257,,278,752,344,764,[],"[268, 274, 280, 286, 292, 298, 304, 310, 316, 322, 329, 335, 341, 347, 353]",154.0
longa rest,0.602051,,278,760,344,773,[],"[268, 274, 280, 286, 292, 298, 304, 310, 316, 322, 329, 335, 341, 347, 353]",141.0
c clef,0.718262,3,273,788,324,811,[0.99],"[268, 274, 280, 286, 292, 298, 304, 310, 316, 322, 329, 335, 341, 347, 353]",148.0
Imin,0.823242,,289,804,328,830,[],"[268, 274, 280, 286, 292, 298, 304, 310, 317, 323, 329, 335, 341, 347, 353]",156.0
point,1.0,,299,825,322,840,[],"[268, 274, 280, 286, 292, 298, 305, 311, 317, 323, 329, 335, 341, 347, 353]",153.0
point,0.825195,,299,825,322,840,[],"[268, 274, 280, 286, 293, 299, 305, 311, 317, 323, 329, 335, 341, 347, 353]",153.0
semibreve,0.401367,8,298,835,337,855,"[['8', 1.0], ['7', 3.2330356e-12], ['9', 9.679176e-13]]","[268, 274, 280, 286, 293, 299, 305, 311, 317, 323, 329, 335, 341, 347, 353]",153.0
custos,0.401367,,299,850,331,876,[],"[269, 275, 281, 287, 293, 299, 305, 311, 317, 323, 329, 335, 341, 347, 353]",165.0
