label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.830078,9,268,312,327,333,[0.99],"[249, 254, 260, 265, 272, 277, 283, 288, 294, 299, 304, 309, 314, 320, 325]",156.0
flat,0.690918,3,251,324,279,339,"[['3', 1.0], ['8', 2.0470248e-10], ['4', 6.87586e-11]]","[249, 254, 260, 265, 272, 277, 283, 288, 296, 301, 304, 309, 314, 320, 325]",167.0
flat,0.794922,11,278,328,319,343,"[['11', 0.8994255], ['10', 0.08695146], ['12', 0.006974869]]","[249, 254, 260, 265, 272, 277, 283, 288, 295, 300, 305, 310, 315, 321, 326]",157.0
semibreve,0.803223,4,253,351,291,372,"[['4', 0.99998665], ['3', 1.2983489e-05], ['0', 2.750005e-07]]","[250, 255, 261, 266, 273, 278, 284, 289, 295, 300, 306, 311, 316, 322, 327]",162.0
point,0.175537,,252,356,292,375,[],"[250, 255, 261, 266, 273, 278, 285, 290, 296, 301, 306, 311, 316, 322, 327]",164.0
point,0.792969,,262,366,284,383,[],"[252, 257, 263, 268, 274, 279, 285, 290, 296, 301, 306, 311, 316, 322, 327]",158.0
point,0.792969,,262,366,284,383,[],"[252, 257, 263, 268, 274, 279, 285, 290, 296, 301, 306, 311, 316, 322, 327]",158.0
semiminim,0.870117,5,260,382,323,401,"[['5', 1.0], ['6', 1.1560288e-08], ['11', 2.0398379e-10]]","[252, 257, 263, 268, 274, 279, 286, 291, 297, 302, 307, 312, 317, 323, 328]",156.0
semiminim,0.858398,6,266,405,326,424,"[['6', 0.99999905], ['7', 9.803832e-07], ['12', 1.0371443e-08]]","[252, 257, 263, 268, 275, 280, 287, 292, 297, 302, 308, 313, 318, 324, 329]",153.0
minim,0.764648,11,263,428,326,447,"[['11', 0.7941978], ['5', 0.1923688], ['12', 0.0057635363]]","[253, 258, 264, 269, 276, 281, 287, 292, 298, 303, 308, 313, 318, 324, 329]",161.0
minim,0.830078,5,263,451,326,473,"[['5', 1.0], ['11', 1.5279603e-10], ['6', 4.6910673e-11]]","[254, 259, 265, 270, 277, 282, 288, 293, 299, 304, 309, 314, 319, 325, 330]",157.0
breve,0.849609,4,258,477,294,504,"[['4', 1.0], ['5', 3.4387984e-16], ['3', 1.2339446e-16]]","[255, 260, 266, 271, 277, 282, 289, 294, 300, 305, 310, 315, 320, 326, 331]",168.0
point,0.800293,,266,497,289,515,[],"[255, 260, 266, 271, 277, 282, 289, 294, 300, 305, 310, 315, 320, 326, 331]",160.0
semibreve rest,0.73877,,259,517,324,531,[],"[255, 260, 266, 271, 278, 283, 290, 295, 300, 305, 311, 316, 321, 327, 332]",177.0
minim,0.831543,4,261,535,322,555,"[['4', 1.0], ['5', 3.4536116e-10], ['11', 2.1851302e-11]]","[256, 261, 267, 272, 279, 284, 291, 296, 301, 306, 312, 317, 322, 328, 333]",158.0
minim,0.839844,4,262,560,321,581,"[['4', 1.0], ['3', 1.0136335e-09], ['11', 1.0996085e-10]]","[257, 262, 268, 273, 278, 283, 291, 296, 302, 307, 312, 317, 322, 328, 333]",160.0
minim,0.837402,4,265,586,324,608,"[['4', 1.0], ['5', 2.3704452e-10], ['3', 1.0012923e-11]]","[258, 263, 269, 274, 281, 286, 292, 297, 303, 308, 313, 318, 323, 329, 334]",158.0
minim,0.848633,11,269,614,328,635,"[['11', 0.88406825], ['5', 0.08797625], ['12', 0.016973559]]","[259, 264, 270, 275, 282, 287, 293, 298, 304, 309, 314, 319, 324, 330, 335]",146.0
minim,0.843262,6,275,639,333,659,"[['6', 0.9981895], ['7', 0.0018098428], ['12', 5.802514e-07]]","[260, 265, 271, 276, 283, 288, 294, 299, 305, 310, 315, 320, 325, 331, 336]",153.0
semiminim,0.868652,5,270,661,330,679,"[['5', 0.9999995], ['6', 2.7418173e-07], ['11', 1.7236545e-07]]","[261, 266, 272, 277, 283, 288, 294, 299, 305, 310, 316, 321, 326, 332, 337]",145.0
semiminim,0.863281,4,266,680,326,699,"[['4', 1.0], ['3', 1.1472098e-08], ['5', 1.0401005e-09]]","[261, 266, 272, 277, 284, 289, 295, 300, 306, 311, 316, 321, 326, 332, 337]",143.0
semiminim,0.838867,3,262,699,321,717,"[['3', 1.0], ['4', 4.7828806e-14], ['12', 3.8454987e-14]]","[262, 267, 273, 278, 284, 289, 296, 301, 306, 311, 316, 321, 326, 332, 337]",142.0
semiminim,0.841309,5,271,715,332,734,"[['5', 0.9062198], ['6', 0.087118894], ['11', 0.006375666]]","[262, 267, 273, 278, 285, 290, 296, 301, 307, 312, 317, 322, 327, 333, 338]",142.0
custos,0.561523,,263,737,306,771,[],"[262, 267, 273, 278, 285, 290, 296, 301, 307, 312, 317, 322, 327, 333, 338]",165.0
