label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.74707,5,774,132,839,162,[0.99],"[769, 774, 780, 785, 791, 796, 805, 810, 816, 821, 824, 829, 834, 840, 845]",123.0
flat,0.663086,3,784,158,836,174,"[['3', 0.99667144], ['1', 0.0033285315], ['11', 1.3188066e-12]]","[771, 776, 782, 787, 794, 799, 805, 810, 816, 821, 827, 832, 837, 843, 848]",135.0
semiminim,0.819824,11,778,173,841,190,"[['11', 0.8619776], ['3', 0.08634417], ['9', 0.034238297]]","[773, 778, 784, 789, 796, 801, 807, 812, 818, 823, 828, 833, 838, 844, 849]",125.0
semiminim,0.850098,8,776,187,837,205,"[['8', 0.9971054], ['9', 0.0028941932], ['3', 3.182812e-07]]","[774, 779, 785, 790, 797, 802, 808, 813, 819, 824, 829, 834, 839, 845, 850]",127.0
semiminim,0.85498,7,775,205,834,223,"[['7', 1.0], ['6', 1.8456312e-08], ['8', 6.9045827e-09]]","[775, 780, 786, 791, 797, 802, 810, 815, 820, 825, 830, 835, 840, 846, 851]",130.0
semiminim,0.859863,6,772,224,831,242,"[['6', 0.99999976], ['7', 2.6698348e-07], ['5', 2.7898531e-08]]","[775, 780, 786, 791, 798, 803, 811, 816, 821, 826, 831, 836, 841, 847, 852]",135.0
minim,0.483887,6,786,241,846,257,"[['6', 0.6583909], ['5', 0.34159783], ['11', 7.5246503e-06]]","[776, 781, 787, 792, 799, 804, 811, 816, 822, 827, 832, 837, 842, 848, 853]",136.0
semibreve,0.17041,6,798,252,830,267,"[['6', 0.7816797], ['5', 0.21415408], ['7', 0.003633831]]","[776, 781, 787, 792, 799, 804, 811, 816, 822, 827, 832, 837, 842, 848, 853]",126.0
semibreve,0.529297,4,788,264,843,279,"[['4', 0.99803], ['1', 0.0006173871], ['5', 0.00043644902]]","[777, 782, 788, 793, 800, 805, 811, 816, 822, 827, 833, 838, 843, 849, 854]",138.0
minim,0.804688,3,783,276,847,296,"[['3', 0.7107883], ['9', 0.237982], ['8', 0.0147382375]]","[777, 782, 788, 793, 800, 805, 811, 816, 823, 828, 833, 838, 843, 849, 854]",142.0
minim,0.821777,2,772,296,830,315,"[['2', 1.0], ['7', 1.5543276e-09], ['1', 4.6352147e-10]]","[777, 782, 788, 793, 800, 805, 812, 817, 823, 828, 833, 838, 843, 849, 854]",145.0
minim,0.791504,3,774,318,839,335,"[['3', 0.99999714], ['2', 2.2832012e-06], ['7', 5.1285264e-07]]","[777, 782, 788, 793, 800, 805, 812, 817, 823, 828, 834, 839, 844, 850, 855]",141.0
point,0.145508,,809,323,831,338,[],"[777, 782, 788, 793, 800, 805, 812, 817, 823, 828, 834, 839, 844, 850, 855]",133.0
point,0.253174,,813,326,830,340,[],"[777, 782, 788, 793, 800, 805, 812, 817, 823, 828, 834, 839, 844, 850, 855]",152.0
minim,0.842285,2,773,337,833,356,"[['2', 1.0], ['7', 7.9524554e-11], ['3', 3.6205518e-12]]","[777, 782, 788, 793, 800, 805, 812, 817, 823, 828, 834, 839, 844, 850, 855]",142.0
flat,0.780762,6,780,354,823,370,"[['6', 0.9996412], ['5', 0.00030959185], ['3', 2.5861384e-05]]","[777, 782, 788, 793, 800, 805, 812, 817, 823, 828, 834, 839, 844, 850, 855]",157.0
minim,0.822266,6,793,370,854,389,"[['6', 0.93067867], ['7', 0.06618823], ['13', 0.00097083405]]","[777, 782, 788, 793, 801, 806, 812, 817, 823, 828, 834, 839, 844, 850, 855]",146.0
point,0.810059,,802,383,823,398,[],"[777, 782, 788, 793, 801, 806, 812, 817, 823, 828, 834, 839, 844, 850, 855]",127.0
semiminim,0.861328,5,787,397,849,415,"[['5', 1.0], ['6', 7.741412e-17], ['11', 7.1373254e-18]]","[777, 782, 788, 793, 801, 806, 812, 817, 823, 828, 834, 839, 844, 850, 855]",139.0
minim,0.84375,3,781,418,844,437,"[['3', 0.9999989], ['1', 4.4971713e-07], ['4', 4.062666e-07]]","[777, 782, 788, 793, 800, 805, 812, 817, 823, 828, 834, 839, 844, 850, 855]",145.0
minim,0.813965,6,793,437,854,456,"[['6', 0.9997595], ['7', 0.00019158666], ['13', 4.59268e-05]]","[777, 782, 788, 793, 800, 805, 812, 817, 822, 827, 833, 838, 843, 849, 854]",151.0
semibreve,0.809082,5,785,457,824,479,"[['5', 0.9996092], ['6', 0.0003908961], ['2', 3.3981709e-09]]","[776, 781, 787, 792, 799, 804, 811, 816, 822, 827, 833, 838, 843, 849, 854]",154.0
minim,0.837402,7,778,476,846,497,"[['7', 0.76172704], ['6', 0.17105156], ['3', 0.058364052]]","[776, 781, 787, 792, 799, 804, 811, 816, 822, 827, 832, 837, 842, 848, 853]",153.0
minim,0.815918,6,790,499,851,518,"[['6', 1.0], ['7', 2.0469098e-08], ['5', 5.9436367e-09]]","[776, 781, 787, 792, 799, 804, 810, 815, 821, 826, 832, 837, 842, 848, 853]",149.0
minim,0.812988,8,795,518,853,538,"[['8', 0.992176], ['7', 0.0076792347], ['11', 3.7402406e-05]]","[775, 780, 786, 791, 799, 804, 810, 815, 821, 826, 831, 836, 841, 847, 852]",151.0
minim,0.839355,6,791,539,850,559,"[['6', 0.9999924], ['7', 7.4028794e-06], ['12', 2.4655046e-07]]","[775, 780, 786, 791, 798, 803, 809, 814, 821, 826, 831, 836, 841, 847, 852]",152.0
minim,0.842773,9,782,556,843,576,"[['9', 0.8122999], ['10', 0.17039354], ['8', 0.00646867]]","[775, 780, 786, 791, 798, 803, 810, 815, 820, 825, 831, 836, 841, 847, 852]",148.0
semibreve,0.821777,2,773,573,803,595,"[['2', 0.99999917], ['3', 8.552506e-07], ['1', 1.7907443e-11]]","[775, 780, 786, 791, 798, 803, 810, 815, 820, 825, 831, 836, 841, 847, 852]",160.0
semiminim,0.873047,3,776,593,836,610,"[['3', 1.0], ['4', 4.1476493e-09], ['8', 3.5924243e-12]]","[775, 780, 786, 791, 798, 803, 809, 814, 820, 825, 830, 835, 840, 846, 851]",145.0
semiminim,0.856934,4,779,611,840,629,"[['4', 0.99975055], ['3', 0.00024043613], ['9', 3.1613836e-06]]","[775, 780, 786, 791, 798, 803, 809, 814, 820, 825, 830, 835, 840, 846, 851]",144.0
semibreve,0.715332,3,776,627,811,649,"[['3', 0.9999933], ['4', 6.64394e-06], ['1', 5.6286396e-08]]","[775, 780, 786, 791, 798, 803, 809, 814, 820, 825, 830, 835, 840, 846, 851]",149.0
minim,0.665039,2,772,649,830,668,"[['2', 0.9974139], ['3', 0.0019478352], ['7', 0.0006365299]]","[775, 780, 786, 791, 798, 803, 810, 815, 820, 825, 830, 835, 840, 846, 851]",140.0
custos,0.598145,,799,673,847,711,[],"[775, 780, 786, 791, 798, 803, 810, 815, 821, 826, 831, 836, 841, 847, 852]",182.0
