label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.815918,5,588,301,671,340,[0.99],"[591, 597, 603, 609, 615, 621, 627, 633, 638, 644, 651, 657, 663, 669, 675]",158.0
flat,0.775879,8,606,338,658,355,"[['8', 0.9367938], ['7', 0.06319491], ['13', 8.838829e-06]]","[591, 597, 603, 609, 615, 621, 626, 632, 638, 644, 651, 657, 663, 669, 675]",160.0
Imincut,0.766113,,595,352,666,383,[],"[591, 597, 603, 609, 615, 621, 627, 633, 638, 644, 649, 655, 661, 667, 673]",156.0
longa rest,0.771484,,599,382,665,395,[],"[591, 597, 603, 609, 615, 621, 627, 633, 638, 644, 649, 655, 661, 667, 673]",159.0
longa rest,0.679199,,599,392,664,405,[],"[591, 597, 603, 609, 616, 622, 627, 633, 639, 645, 649, 655, 661, 667, 673]",151.0
breve rest,0.796387,,598,405,664,418,[],"[592, 598, 604, 610, 616, 622, 628, 634, 639, 645, 652, 658, 664, 670, 676]",149.0
breve,0.845703,8,620,419,658,450,"[['8', 1.0], ['7', 2.3623636e-12], ['9', 4.883397e-17]]","[592, 598, 604, 610, 616, 622, 628, 634, 638, 644, 652, 658, 664, 670, 676]",166.0
semibreve,0.819336,7,583,450,653,473,"[['7', 0.8224485], ['1', 0.15628643], ['6', 0.019466462]]","[592, 598, 604, 610, 616, 622, 628, 634, 639, 645, 652, 658, 664, 670, 676]",145.0
semibreve,0.76709,8,627,469,653,491,"[['8', 0.9999665], ['9', 2.9396744e-05], ['7', 2.8929494e-06]]","[592, 598, 604, 610, 616, 622, 628, 634, 639, 645, 650, 656, 662, 668, 674]",143.0
semibreve,0.807617,5,603,491,644,514,"[['5', 1.0], ['6', 4.1774064e-09], ['2', 1.9385869e-10]]","[592, 598, 604, 610, 616, 622, 627, 633, 639, 645, 650, 656, 662, 668, 674]",157.0
point,0.107788,,603,500,635,521,[],"[592, 598, 604, 610, 616, 622, 628, 634, 639, 645, 650, 656, 662, 668, 674]",153.0
point,0.778809,,605,508,628,524,[],"[592, 598, 604, 610, 616, 622, 628, 634, 639, 645, 653, 659, 665, 671, 677]",153.0
minim,0.835449,6,612,520,671,540,"[['6', 0.9999987], ['7', 1.248921e-06], ['12', 1.1768778e-08]]","[593, 599, 605, 611, 617, 623, 629, 635, 639, 645, 650, 656, 662, 668, 674]",152.0
minim,0.839355,5,602,539,665,559,"[['5', 0.9999887], ['6', 7.1791833e-06], ['11', 4.1221783e-06]]","[593, 599, 605, 611, 617, 623, 629, 635, 640, 646, 653, 659, 665, 671, 677]",153.0
minim,0.84668,4,598,559,660,579,"[['4', 0.9999993], ['5', 6.021838e-07], ['3', 7.6413045e-08]]","[593, 599, 605, 611, 617, 623, 629, 635, 640, 646, 653, 659, 665, 671, 677]",149.0
semibreve,0.819824,3,590,577,632,600,"[['3', 0.86149514], ['4', 0.13850471], ['0', 1.2391817e-07]]","[593, 599, 605, 611, 617, 623, 629, 635, 640, 646, 653, 659, 665, 671, 677]",154.0
minim,0.807129,7,589,596,654,616,"[['7', 1.0], ['8', 3.130549e-08], ['6', 1.2414157e-09]]","[593, 599, 605, 611, 617, 623, 629, 635, 640, 646, 653, 659, 665, 671, 677]",157.0
point,0.794434,,618,608,641,624,[],"[593, 599, 605, 611, 617, 623, 629, 635, 640, 646, 653, 659, 665, 671, 677]",142.0
semiminim,0.867676,6,584,623,649,643,"[['6', 0.99998736], ['7', 1.2048507e-05], ['12', 5.0706905e-07]]","[593, 599, 605, 611, 617, 623, 629, 635, 640, 646, 651, 657, 663, 669, 675]",144.0
semibreve,0.818359,5,604,642,643,664,"[['5', 1.0], ['6', 3.430936e-09], ['1', 7.920563e-14]]","[594, 600, 606, 612, 618, 624, 629, 635, 640, 646, 651, 657, 663, 669, 675]",148.0
minim,0.838379,7,589,663,654,683,"[['7', 0.99835026], ['8', 0.0016497563], ['12', 2.8769662e-08]]","[594, 600, 606, 612, 618, 624, 630, 636, 640, 646, 654, 660, 666, 672, 678]",150.0
minim,0.792969,9,601,680,665,699,"[['9', 0.8754528], ['8', 0.12187103], ['3', 0.0014434622]]","[594, 600, 606, 612, 618, 624, 630, 636, 641, 647, 654, 660, 666, 672, 678]",142.0
semibreve,0.711914,5,607,696,646,718,"[['5', 0.62271374], ['6', 0.37728626], ['0', 5.158367e-11]]","[594, 600, 606, 612, 618, 624, 630, 636, 641, 647, 652, 658, 664, 670, 676]",137.0
custos,0.472168,,586,709,622,739,[],"[595, 601, 607, 613, 618, 624, 630, 636, 641, 647, 652, 658, 664, 670, 676]",154.0
