label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.832031,7,240,295,310,320,[0.99],"[233, 239, 245, 251, 257, 263, 269, 275, 280, 286, 293, 299, 305, 311, 317]",148.0
flat,0.785156,7,243,316,298,332,"[['7', 0.99537116], ['11', 0.002603434], ['0', 0.0010430728]]","[233, 239, 245, 251, 257, 263, 269, 275, 280, 286, 293, 299, 305, 311, 317]",153.0
Pmin,1.0,,238,339,276,365,[],"[233, 239, 245, 251, 257, 263, 269, 275, 280, 286, 293, 299, 305, 311, 317]",155.0
semibreve rest,0.595215,,234,363,303,377,[],"[233, 239, 245, 251, 257, 263, 269, 275, 280, 286, 293, 299, 305, 311, 317]",155.0
breve rest,0.530273,,235,374,301,387,[],"[233, 239, 245, 251, 257, 263, 269, 275, 280, 286, 291, 297, 303, 309, 315]",166.0
minim rest,0.615723,,237,385,304,397,[],"[233, 239, 245, 251, 257, 263, 269, 275, 280, 286, 291, 297, 303, 309, 315]",160.0
semibreve,0.625977,4,237,405,277,429,"[['4', 0.99999523], ['5', 3.071182e-06], ['0', 8.682491e-07]]","[233, 239, 245, 251, 257, 263, 269, 275, 280, 286, 291, 297, 303, 309, 315]",159.0
semibreve,0.868652,4,237,432,277,457,"[['4', 1.0], ['5', 2.733542e-11], ['3', 1.5657124e-12]]","[233, 239, 245, 251, 258, 264, 269, 275, 280, 286, 291, 297, 303, 309, 315]",153.0
Imincut,0.845215,,261,452,308,474,[],"[233, 239, 245, 251, 257, 263, 269, 275, 280, 286, 291, 297, 303, 309, 315]",171.0
semibreve,0.175415,4,236,462,277,487,"[['4', 0.9999937], ['5', 6.0049015e-06], ['1', 3.5052125e-07]]","[233, 239, 245, 251, 257, 263, 269, 275, 280, 286, 291, 297, 303, 309, 315]",154.0
breve,0.835938,4,234,493,270,523,"[['4', 0.70737106], ['3', 0.2925786], ['5', 5.0280712e-05]]","[234, 240, 246, 252, 258, 264, 270, 276, 280, 286, 294, 300, 306, 312, 318]",135.0
fermata,0.806152,,263,494,306,526,[],"[234, 240, 246, 252, 258, 264, 270, 276, 280, 286, 294, 300, 306, 312, 318]",176.0
fermata,0.455566,,263,494,306,526,[],"[234, 240, 246, 252, 258, 264, 270, 276, 280, 286, 294, 300, 306, 312, 318]",176.0
semibreve,0.455566,4,237,525,276,550,"[['4', 0.99999976], ['3', 2.5763728e-07], ['5', 1.922127e-08]]","[234, 240, 246, 252, 258, 264, 270, 276, 281, 287, 294, 300, 306, 312, 318]",147.0
semibreve rest,0.838867,,240,550,305,563,[],"[235, 241, 247, 253, 259, 265, 271, 277, 281, 287, 294, 300, 306, 312, 318]",167.0
longa rest,0.748047,,239,564,306,580,[],"[235, 241, 247, 253, 259, 265, 271, 277, 281, 287, 295, 301, 307, 313, 319]",143.0
breve,0.786621,4,240,583,278,601,"[['4', 0.9999999], ['5', 1.01089086e-07], ['12', 1.1935072e-20]]","[235, 241, 247, 253, 259, 265, 271, 277, 282, 288, 297, 303, 309, 315, 321]",159.0
breve,0.666992,4,228,599,267,614,"[['4', 1.0], ['5', 6.6322385e-20], ['3', 8.57786e-24]]","[235, 241, 247, 253, 259, 265, 271, 277, 282, 288, 297, 303, 309, 315, 321]",143.0
semibreve,0.205078,4,240,614,278,637,"[['4', 0.9999987], ['5', 1.2801135e-06], ['1', 2.1070284e-10]]","[236, 242, 248, 254, 260, 266, 271, 277, 282, 288, 295, 301, 307, 313, 319]",151.0
semibreve,0.824707,2,226,634,260,648,"[['2', 0.99144554], ['1', 0.00849984], ['9', 1.9472123e-05]]","[236, 242, 248, 254, 260, 266, 271, 277, 282, 288, 295, 301, 307, 313, 319]",159.0
longa,0.190674,4,231,642,276,668,"[['4', 1.0], ['5', 1.8598932e-20], ['3', 1.05214916e-22]]","[236, 242, 248, 254, 260, 266, 271, 277, 281, 287, 297, 303, 309, 315, 321]",147.0
semibreve,0.634766,4,242,667,277,690,"[['4', 0.99999475], ['5', 5.1434363e-06], ['1', 7.826104e-08]]","[236, 242, 248, 254, 260, 266, 272, 278, 282, 288, 297, 303, 309, 315, 321]",153.0
breve,0.833496,4,243,691,278,719,"[['4', 1.0], ['5', 4.8741724e-22], ['3', 1.7473327e-22]]","[237, 243, 249, 255, 261, 267, 272, 278, 283, 289, 298, 304, 310, 316, 322]",159.0
custos,0.856445,,241,714,277,743,[],"[238, 244, 250, 256, 261, 267, 273, 279, 284, 290, 299, 305, 311, 317, 323]",157.0
